---
1
154	DE-Bv2	Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung, (AWI), Bibliothek Bremerhaven
156	DE-204	Ibero-Amerikanisches Institut Preußischer Kulturbesitz, Bibliothek (IAI SPK) Berlin
16
160	DE-755	HSB Emden/Leer
161	DE-960	HS Hannover
162	DE-Bv3	Deutsches Schifffahrtsmuseum (DSM), Bremerhaven
163	DE-996	Hochschule für Musik, Theater und Medien Hannover, Bibliothek
164	DE-916	Ostfalia Hochschule für angewandte Wissenschaften, Bibliothek, Wolfenbüttel
165	DE-834	HBK Braunschweig
168	DE-Bst1	Forschungszentrum Borstel
170	DE-Bs68	PTB Braunschweig
171	DE-Ha2	Deutsche Akademie der Naturforscher Leopoldina, Bibliothek, Halle
172	DE-48	StB Lübeck
175	DE-M158a	ifo Institut für Wirtschaftsforschung an der Universität München, Bibliothek
176	DE-Au3	Landschaftsbibliothek, Aurich
178
179	DE-B4	Akademie der Wissenschaften Berlin-Brandenburg (ADW)
181	DE-B11	Staatliche Museen zu Berlin, Preußischer Kulturbesitz, Kunstbibliothek
182	DE-H77	Museum Hamburger Geschichte
183	DE-H144	Behörde für Stadtentwicklung und Wohnen / Behörde für Umwelt und Energie - Bibliothek Stadtentwicklung, Umwelt und Geologie: Sondersammlung des Geologischen Landesamtes (GLA)  Hamburg
184	DE-H360	Bucerius Law School, Hamburg
185	DE-Sra5	Hochschule  Stralsund
186	DE-519	Hochschule Neubrandenburg
187	DE-Ki95	Fachhochschule Kiel
188	DE-J121	Thüringer Landesanstalt für Umwelt und Geologie, Bibliothek
19
191
192	DE-111	Anhaltische Landesbücherei Dessau -Stadtarchiv Dessau
195	DE-Ha93	Leibniz Institut für Pflanzenbiochemie, Halle
198
2001	DE-21	Universitätsbibliothek Tübingen
2002	DE-21-112	Universität Tübingen, Fakultät für Biologie, Bibliothek
2003	DE-25	Universitätsbibliothek Freiburg
2004	DE-25-1	Universität Freiburg, Pathologisches Institut
2005	DE-Sa23	Landtag des Saarlandes, Landtag des Saarlandes - Archiv
2006	DE-14	Sächsische Landesbibliothek - Staats- und Universitätsbibliothek (SLUB)
2007	DE-352	Universität Konstanz, Kommunikations-, Informations-, Medienzentrum (KIM)
2008	DE-24	Württembergische Landesbibliothek
2009	DE-180	Universität Mannheim, Universitätsbibliothek
2010	DE-15	Universitätsbibliothek Leipzig
2011	DE-16	Universitätsbibliothek Heidelberg
2012	DE-16-31	Universität Heidelberg, Archäologisches Institut
2013	DE-16-250	Universitätsbibliographie der Universität Heidelberg
2014	DE-Ka85	Karlsruher Institut für Technologie, KIT-Bibliothek / Zentralbibliothek Nord
2015	DE-93	Universitätsbibliothek Stuttgart
2016	DE-93-2	Universität Stuttgart, Institut für Funktionelle Materie und Quantentechnologien
2017	DE-576	Bibliotheksservice-Zentrum
2018	DE-31	Badische Landesbibliothek
2019	DE-Tue135	Index theologicus (IxTheo) der Universitätsbibliothek Tübingen
201	DE-Ki131	Wehrtechnische Dienststelle für Schiffe und Marinewaffen, Maritime Technologie und Forschung, Bibliothek
2020	DE-Ch1	Universitätsbibliothek Chemnitz
2021	DE-289	Kommunikations- u. Informationszentrum Universität Ulm (kiz)
2023	DE-Ka26	Bundesverfassungsgericht
2024	DE-B208	Max-Planck-Institut für ausländisches öffentliches Recht und Völkerrecht, Heidelberg
2025	DE-Frei129	Pädagogische Hochschule Freiburg
2026	DE-100-110	Universität Hohenheim, Institut für Angewandte Mathematik und Statistik
2027	DE-105	TU Bergakademie Freiberg
2028
202	DE-Sra6	Deutsches Meeresmuseum, Bibliothek, Stralsund
2031	DE-Lg1	Pädagogische Hochschule Ludwigsburg
2032	DE-122	Stadtbibliothek Ulm
2033	DE-208	Bundesgerichtshof
2034	DE-Rt2	Hochschulbibliothek Reutlingen der Pädagogischen Hochschule Ludwigsburg und der Fachhochschule Reutlingen
2035	DE-Sp3	Deutsche Universität für Verwaltungswissenschaften Speyer
2036	DE-Stg117	Landeskirchliche Zentralbibliothek Stuttgart
2037	DE-747	PH Weingarten - Hochschulbibliothek
2038	DE-752	Pädagogische Hochschule Schwäbisch Gmünd
2039	DE-He76	Bibliothek der Pädagogischen Hochschule Heidelberg
203	DE-H189	Museen und Denkmalschutzamt, Hamburg
204
2040	DE-212	Institut für Auslandsbeziehungen Stuttgart
2041	DE-Frei85	Max-Planck-Institut zur Erforschung von Kriminalität, Sicherheit und Recht - Bibliothek -
2042	DE-M504	Goethe-Institut Zentrale München
2043	DE-Mar1	Deutsches Literaturarchiv Marbach
2044	DE-751	Hochschulbibliothek Karlsruhe
2045	DE-Mit1	Hochschule Mittweida
2046	DE-N1	Bibliothek des Germanischen Nationalmuseums Nürnberg (Testbetrieb)
2047	DE-924	Wissenschaftliche Regionalbibliothek Lörrach
2048	DE-Zwi2	Westsächsische Hochschule Zwickau (FH)
2049	DE-Frei26	Bibliothek des Deutschen Caritasverbandes
205
2050	DE-Zi4	Hochschule Zittau/Görlitz (FH)
2051	DE-B791	Bundesverwaltungsgericht
2055	DE-840-3	Hochschule Heilbronn, Campus am Europaplatz
2056	DE-2491	Deutsches Historisches Institut in Rom (DHI Rom)
2057	DE-L189	Hochschule für Technik, Wirtschaft und Kultur Leipzig
2058
2059	DE-Kon4	Fachhochschule Konstanz
2060	DE-Lg3	Deutsch-Französisches Institut Ludwigsburg
2061	DE-520	Hochschule für Technik und Wirtschaft
2062	DE-B212	MPI für Ausländisches und Internationales Privatrecht, Hamburg
2063	DE-951	Hochschulbibliothek Pforzheim - Bereichsbibliothek Wirtschaft + Technik
2064	DE-953	Hochschule Mannheim, Hochschulbibiliothek
2065	DE-958	Stuttgart, Hochschule der Medien - Bibliothek Standort Nobelstraße
2066	DE-Mh34	Technoseum - Landesmuseum für Technik und Arbeit
2067	DE-Tue69	Evangelisches Stift Tübingen
2068	DE-Fn1	Hochschule Furtwangen, Hochschule für Technik und Wirtschaft
2069	DE-Stg257	Evangelischer Oberkirchenrat, Haus Birkach
206	DE-Brg3	Theologische Hochschule Friedensau, Möckern
2070	DE-Trs1	Staatliche Hochschule für Musik Trossingen
2072	DE-197	Leipziger Städtische Bibliotheken
2073	DE-59	Stadtbibliothek Chemnitz
2074	DE-Bo151	Bundesrat, Bibliothek
2075
207	DE-1041	Fachhochschule Westküste, Hochschule für Wirtschaft und Technik, Hochschulbibliothek
2081	DE-Ka13	Landeskirchliche Bibliothek Karlsruhe
2082	DE-D13	Staatliche Kunstsammlungen Dresden
2083	DE-Rot2	Diözesanbibliothek der Diözese Rottenburg-Stuttgart
2084	DE-Ka23	Staatliche Kunsthalle Karlsruhe
2085	DE-180-4-2	Universität Mannheim, Mannheimer Zentrum für Europäische Sozialforschung
2086	DE-Mh31	Staatliche Hochschule für Musik und Darstellende Kunst Mannheim
2087	DE-159	Leopold-Sophien-Bibliothek Überlingen
2088	DE-Frei3c	Universität Freiburg, Mathematisches Forschungsinstitut Oberwolfach
2089	DE-540	Hochschule für Bildende Künste
2091
2092	DE-D40	Staatliche Ethnograph. Sammlungen Sachsen,  Museum für Völkerkunde Dresden
2093	DE-Mh39	Mannheim,  Institut für Deutsche Sprache (IDS)
2094	DE-L326	Bach-Archiv Leipzig
2095	DE-Stg113	Max-Planck-Institute Stuttgart / Bibliothek
2096	DE-Ks17	Kassel, documenta Archiv für die Kunst des 20. und 21. Jahrhunderts, Bibliothek
2097	DE-L242	Hochschule für Grafik und Buchkunst, Leipzig
2098	DE-Frei50	Hochschule für Musik Freiburg
2099	DE-Kh1	Hochschule für öffentliche Verwaltung Kehl
209	DE-Pn1	MPI Evolutionsbiologie, Plön
20	DE-84	Universitätsbibliothek Braunschweig
2100	DE-146	Wessenberg-Bibliothek
2101	DE-D271	Sächsisches Staatsarchiv, Hauptstaatsarchiv Dresden
2102	DE-Ch103	Sächsisches Industriemuseum Chemnitz, Bibliothek
2103	DE-Stg280	Stuttgart, Akademie für gesprochenes Wort
2104	DE-Heu1	Schriftgut-Archiv-Ostwürttemberg
2105	DE-1019	Hochschule für Polizei Villingen-Schwenningen
2106	DE-Stg259	Duale Hochschule Baden-Württemberg Stuttgart
2107	DE-Frei160	Evangelische Hochschule Freiburg, Staatlich anerkannte Hochschule der Evangelischen Landeskirche in Baden - Hochschulbibliothek -
2108	DE-991a	Hochschule Albstadt-Sigmaringen, Bibliothek Albstadt
2109	DE-Ka88	Zentrum für Kunst und Medien Karlsruhe Staatliche Hochschule für Gestaltung - Bibliothek -
2110	DE-D120	Helmholtz-Zentrum Dresden-Rossendorf e. V.
2111	DE-944	Hochschule Aalen
2112	DE-1033	Hochschule für Technik Stuttgart
2113	DE-972	Hochschule Esslingen, Standort Göppingen
2115	DE-Kon5	Heinrich-Suso-Gymnasium
2116	DE-949	Fachhochschule Biberach
2117	DE-Stg120	Stuttgart, Staatsgalerie
2118	DE-Mh35	Duale Hochschule Baden-Württemberg Mannheim
2119	DE-943	Fachhochschule Ulm
211	DE-Gat1	Leibniz-Institut für Pflanzengenetik und Kulturpflanzenforschung (IPK), Gatersleben
2120	DE-Mh32	Zentralinstitut für Seelische Gesundheit, Mannheim
2121	DE-He79	Universität Heidelberg, Forschungsstätte der Evangelischen Studiengemeinschaft
2122	DE-Vil2	Duale Hochschule Baden-Württemberg Villingen-Schwenningen
2123	DE-He116	Hochschule für Jüdische Studien
2124	DE-Stg269	Haus der Geschichte Baden-Württemberg
2125	DE-Stg111	Hochschule für Musik und darstellende Kunst Stuttgart
2126	DE-Gun1	Siebenbürgische Bibl. / Archiv Landeskundl. Dokumentationszentrum
2127	DE-Frei164	Erzbischöfliches Ordinariat Freiburg
2129	DE-988	Hochschule Offenburg, Campus Gengenbach
2130	DE-Ras1	Historische Bibliothek des Ludwig-Wilhelm-Gymnasiums Rastatt
2131	DE-D161	Berufsakademie Sachsen, Staatliche Studienakademie Dresden
2132	DE-L229	Berufsakademie Sachsen, Staatliche Studienakademie Leipzig
2133	DE-Brt1	Berufsakademie Sachsen, Staatliche Studienakademie Breitenbrunn
2134	DE-Gla1	Berufsakademie Sachsen, Staatliche Studienakademie Glauchau
2135	DE-Bn3	Berufsakademie Sachsen, Staatliche Studienakademie Bautzen
2136	DE-Rs1	Berufsakademie Sachsen, Staatliche Studienakademie Riesa
2137	DE-209a	Museen der Stadt Dresden, Bibliothek des Stadtmuseums
2138	DE-D174	Dresden, Institut für Sächsische Geschichte und Volkskunde
2139	DE-549	Rothenburg (OL), Hochschule der Sächsischen Polizei
213	DE-551	Hochschule Magdeburg-Stendal, Hochschulbibliothek
2140	DE-Fh1	Bodenseebibliothek Friedrichshafen
2141	DE-16-300	Medizinische Fakultät Mannheim der Universität Heidelberg
2142	DE-Ka23a	Badisches Landesmuseum Karlsruhe
2143	DE-Rav1	Duale Hochschule Baden-Württemberg Ravensburg
2144	DE-955	Fachhochschule für Forstwirtschaft Rottenburg
2145	DE-Ka84	Staatliche Hochschule für Musik, Karlsruhe
2146	DE-Stg262	Evangelische Kirchenmusik in Württemberg
2147	DE-1090	Fachhochschule Geislingen, Außenstelle von Nürtingen
2148	DE-950	Fachhochschule Nürtingen
2149	DE-Loer2	Duale Hochschule Baden-Württemberg Lörrach - Zentralbibliothek
2150	DE-Frei119	Arnold-Bergstraesser-Institut für Kulturwiss. Forschung
2151	DE-981	Hochschulbibliothek Pforzheim - Bereichsbibliothek Gestaltung
2152	DE-Meg1	Duale Hochschule Baden-Württemberg Mosbach, Campus Bad Mergentheim
2153	DE-Hed2	Duale Hochschule Baden-Württemberg Heidenheim
2154	DE-Kon2	Stadtarchiv Konstanz
2155	DE-Stg260	Haus der Heimat des Landes Baden-Württemberg
2156	DE-D264	Hannah-Arendt-Institut für Totalitarismusforschung
2157	DE-24-1	Deutsche Pharmazeutische Zentralbibliothek
2158	DE-D115	Landesamt für Archäologie
2159	DE-984	Fachhochschule Schwäbisch Gmünd
215	DE-Ma54	Max-Planck-Institut für Dynamik Komplexer Technischer Systeme, Bibliothek
2161	DE-D117	Dresden, Hochschule für Musik 'Carl Maria von Weber'
2162	DE-Stg267	Stiftung Bundespräsident-Theodor-Heuss-Haus
2163	DE-Bret1	Bibliothek des Melanchthonhauses Bretten
2164	DE-Tue126	Institut für Donauschwäbische Geschichte u. Landeskunde Tübingen
2165	DE-296	Hegau-Bibliothek Singen
2166	DE-Stg268	Staatliche Akademie der bildenden Künste, Stuttgart
2167	DE-Ka89	Staatliche Akademie der Bildenden Künste, Karlsruhe
2168	DE-He205	Reichspräsident-Friedrich-Ebert-Gedenkstätte
2169	DE-Frei207	Regierungspräsidium Freiburg, Referat 25 - Denkmalpflege
216	DE-Bs78	Georg-Eckert-Institut - Leibniz-Institut für internationale Schulbuchforschung, Bibliothek
2170	DE-Stg5	Linden-Museum Stuttgart
2171	DE-Stg251	Ministerium für Wissenschaft, Forschung und Kunst Stuttgart (MWK)
2172	DE-Rtw1	Albertus-Magnus-Gymnasium Rottweil
2173	DE-Stg265	Staatliches Museum für Naturkunde Stuttgart
2174	DE-Mh36	Zentrum für Europäische Wirtschaftsforschung GmbH, Bibliothek
2175	DE-Stg90	Landesarchiv Baden-Württemberg, Hauptstaatsarchiv Stuttgart
2176	DE-357	Ratsbibliothek beim Stadtarchiv Schwäbisch Hall
2177	DE-Kon6	Archäologisches Landesmuseum
2178	DE-Wh1	Staatsarchiv Wertheim
2179	DE-Sa3	Statistisches Landesamt Saarland
217	DE-Hv119	Michaeliskloster, Evangelisches Zentrum für Gottesdienst und Kirchenmusik, Bibliothek
2180	DE-Stg191	Fraunhofer-Institut für Arbeitswirtschaft und Organisation (IAO)
2181	DE-He78	Deutsches Krebsforschungszentrum
2182	DE-Loer3	Museum am Burghof, Lörrach
2184	DE-Ell1	Peutinger-Gymnasium Ellwangen
2185	DE-D210	MPI für chemische Physik fester Stoffe
2187	DE-He211	Heidelberger Akademie der Wissenschaften
2188	DE-1147	Hochschule für öffentliche Verwaltung und Finanzen Ludwigsburg
2189	DE-Stg255	Homöopathiearchiv Stuttgart
2190	DE-Sa18	MPI für Informatik - Campusbibliothek für Informatik und Mathematik
2191	DE-747-2	Seminar für Ausbildung und Fortbildung der Lehrkräfte Weingarten (Berufliche Schulen und Gymnasium)
2192	DE-D206	MPI für Physik komplexer Systeme
2193	DE-Ess5	Regierungspräsidium Stuttgart, Landesamt für Denkmalpflege
2194	DE-He209	Netzwerk AlternsfoRschung (NAR)
2195	DE-Lg2	Staatsarchiv Ludwigsburg
2197	DE-1344	Stuttgart, Merz Akademie
2198	DE-Rav1-a	Duale Hochschule Baden-Württemberg Ravensburg, Campus Friedrichshafen
2199
21	DE-46	Staats- und  Universitätsbibliothek Bremen
2200	DE-Schu1	Mundartbibliothek, Zentrales württembergisches Mundartarchiv
2201	DE-Ess4	Stadtarchiv Esslingen
2202	CH-000728-7	Eisenbibliothek Schlatt (CH)
2203	DE-Kon7	Dr. Erich-Bloch- und Lebenheim-Bibliothek der Israelit. Kultusgemeinde Konstanz
2205	DE-124	Christian-Weise-Bibliothek Zittau
2206	DE-1141	Zeppelin Universität Friedrichshafen
2207	DE-352-1	Paul-Feyerabend-Bibliothek Konstanz
2208	DE-451	Stadtarchiv Pforzheim
2209	DE-Al4	Lindenau-Museum Altenburg
2210	DE-Mau2	Stuttgart, Sportarchiv im Landesarchiv Baden-Württemberg - Bibliothek
2211	DE-Stg256	Wirtschaftsarchiv Baden-Württemberg
2213	DE-Ofb3	Stadtarchiv Offenburg
2214	DE-Bol1	Evangelische Akademie Bad Boll
2215	DE-He128	Kurpfälzisches Museum
2216	DE-He204	Zentralarchiv zur Erforschung der Geschichte der Juden in Deutschland
2217	DE-178	Stadtbibliothek Saarbrücken
2218	DE-Stau1	Goethe-Sammlung, Staufen
2219	DE-He93	Europäisches Laboratorium für Molekulare Biologie
2220	DE-He202	Dokumentations- und Kulturzentrum Deutscher Sinti und Roma
2221	DE-He43	MPI für Medizinische Forschung, Heidelberg
2222	DE-Stg266	Württembergisches Landesmuseum
2223	DE-He210	Deutsches Institut für Jugendhilfe und Familenrecht e.V.
2224	DE-He115	Universität Heidelberg, Deutsch-Amerikanisches Institut
2225	DE-Stg264	Evangelische Medienzentrale Württemberg
2226	DE-Stg112	Diakonisches Werk der Evangelischen Kirche in Deutschland
2227	DE-Tue59	Wilhelmsstift Tübingen
2228	DE-475	Stadtarchiv Heidelberg
2232	DE-Stg258	Duale Hochschule Baden-Württemberg Stuttgart, Campus Horb
2233	DE-Rch1	OJC-Bibliothek
2234	DE-Stg181	Deutsche Institute für Textil- und Faserforschung Stuttgart, Institut für Textilchemie und Chemiefasern
2235	DE-Mh27	Pädagogische Zentralbibliothek beim Staatlichen Schulamt
2236	DE-Vil3	Stadtarchiv und Museen Villingen-Schwenningen
2237	DE-B107	Max-Planck-Haus (MPI) Tübingen
2238	DE-Bib1	Wieland-Archiv Biberach
2240	DE-U2	Institut für Lasertechnologie in der Medizin an der Universität Ulm
2241	DE-Stg183	Fraunhofer IPA - Fachinformation und Bibliothek
2242	DE-954	Ehemalige HFG-Bibliothek/Stadtarchiv Ulm
2243	DE-Rtw2	Staatliches Seminar für Didaktik und Lehrerbildung (Gymnasien) Rottweil
2244	DE-982	Schloss Dagstuhl - Leibniz-Zentrum für Informatik GmbH
2245	DE-Stg252	Dt.Inst. f. Textil- u. Faserforschung, In.Textil- u. Verfahrenstechnik
2246
2247	DE-Sig1	Staatsarchiv Sigmaringen
2248	DE-L245	Bibliothek Hör- und Sprachgeschädigtenwesen Leipzig
2249	DE-Tue122	Landesamt für Denkmalpflege im Regierungspräsidium Stuttgart, Dienstsitz Tübingen, Bibliothek
224	DE-2575	Leibniz-Institut für Agrarentwicklung in Transformationsökonomien, Halle
2251	DE-1252	Hochschule der Bildenden Künste Saar
2252	DE-Stg272	Staatliche Seminare für Schulpädagogik Stuttgart
2253	DE-449	Stadtarchiv Tübingen
2254	DE-Ess3	Hochschule für Kirchenmusik der Evangel. Landeskirche in Württemberg
2256	DE-Stg254	Fraunhofer-Institut für Bauphysik
2258	DE-Stg277	Stadtarchiv Stuttgart
2259	DE-Sa22	Stadtarchiv Saarbrücken
225	DE-Wim21	MFPA  Weimar
2262	DE-Tue117	Berufsgenossenschaftliche Unfallklinik Tübingen
2263	DE-Stg253	Design Center Stuttgart
2264	DE-293	Stadtbibliothek Reutlingen
2265	DE-Tue16	Tropenklinik Paul-Lechler-Krankenhaus
2266	DE-480	Stadtbücherei Stuttgart
2267	DE-Tue120	Deutsch-Amerikanisches Institut Tübingen
2268	DE-Tue119	Institut Culturel Franco-Allemand Tübingen
2269	DE-Tue121	Institut zur Erforschung des Urchristentums Tübingen
2270	DE-Tue128	Staatliches Seminar für Didaktik und Lehrerbildung (Gymnasien) Tübingen
2271	DE-Tue59a	Getzeny-Institut im Wilhelmsstift Tübingen
2272	DE-Neun2	Archivische Präsenzbibliothek
2273	DE-Sa17	Hochschule für Musik Saar, Hochschulbibliothek
2274	DE-Stg261	Internationale Bachakademie Stuttgart
2275	DE-He203	Deutsches Rechtswörterbuch
2276	DE-Hom1	Stadtarchiv Homburg/Saar
2277	DE-Rt6	Bibliothek der Evangelischen Kirche in Reutlingen
2279	DE-He74	MPI für Kernphysik, Heidelberg
227	DE-56	StB Braunschweig
2280	DE-Mh28	Reiss-Engelhorn-Museen
2281	DE-754	Stadtbücherei Heidelberg
2282	DE-Stg274	Seminar für Seelsorgefortbildung Stuttgart
2283	DE-883	Stadt- und Kreisbibliothek Sankt Wendel
2284	DE-Bal1	Kreisarchiv Zollernalbkreis Balingen
2285	DE-Beu1	Erzabtei Beuron
2286	DE-He81	MPI für Astronomie, Heidelberg
2287	DE-Lan2	Stadtarchiv Landau
2288	DE-Lap1	Stadtarchiv Laupheim
2290	DE-295	Stadtbibliothek Ludwigshafen
2291	DE-Goep3	Stadtarchiv Göppingen
2292	DE-Lah1	Stadtarchiv Lahr
2293	DE-Rz2	Stadtarchiv Radolfzell
2295	DE-Bue1	Stadtgeschichtliches Institut
2296	DE-Hed1	Stadtarchiv Heidenheim
2298	DE-Ett1	Stadtarchiv Ettlingen
2299	DE-Gl2	Oberlausitzische Bibliothek der Wissenschaften
22	DE-18	Staats- und Universitätsbibliothek Carl von Ossietzky , Hamburg
2300	DE-Rot3	Stadtarchiv Rottenburg
2301	DE-Frei145	Staatsarchiv Freiburg
2302	DE-1076	Stadtbücherei Singen
2305	DE-1135	Kreiskultur- und Archivamt Biberach
2306	DE-Be1	Bensheim, Bibliothek des Konfessionskundlichen Instituts des Evangelischen Bundes
2307	DE-129	Stadtbibliothek Bautzen
2308	DE-Ch104	Sächsische Landesstelle für Museumswesen, Chemnitz
2309	DE-Stg282	Kommission für geschichtliche Landeskunde in Baden-Württemberg Stuttgart
230	DE-552	HS MD-SDL (Stendal)
2310	DE-Stg281	Württembergischer Geschichts- und Altertumsverein Stuttgart
2311	DE-156	Fürstlich Hohenzollernsche Hofbibliothek Sigmaringen
2312	DE-21-38	Leibniz Kolleg Tübingen
2314	DE-Stg278	Stuttgart, Eberhard-Ludwigs-Gymnasium
2315	DE-185	Leibniz Institut für Länderkunde - Geographische Zentralbibliothek Leipzig
2317	DE-279	Stadtbibliothek Ludwigsburg
2318	DE-Kon9	Konstanz, Rosgarten-Museum
2319	DE-Frei208	Freiburg, RüstungsInformationsBüro e.V.
231	DE-527	FH Harz Wernigerode
2320	DE-441	Stadtbibliothek Weinheim
2321	DE-450	Hohenlohe-Zentralarchiv Neuenstein
2322	DE-462	Stadtbibliothek Baden-Baden
2323	DE-463	Stadtbücherei Biberach
2324	DE-50	Fürstlich Fürstenbergische Hofbibliothek Donaueschingen
2326	DE-702	Stadtbibliothek Heidenheim
2327	DE-747-1	PH Weingarten - Arbeitsstelle Schulgeschichte
2330	DE-881	Stadtbibliothek Merzig
2332	DE-938	Stadtbücherei Tübingen
2333	DE-B2170	Fraunhofer-Institut für Werkzeugmaschinen und Umformtechnik (IWU)
2335	DE-D122	Bundesanstalt für Arbeitsschutz und Arbeitsmedizin Dresden
2336	DE-142	Leibniz-Institut für Festkörper- und Werkstoffforschung (IFW) Dresden
2337	DE-D15	Stiftung Deutsches Hygiene-Museum Dresden
2338	DE-D164	Wissenschaftliche Fachbibliothek Verkehrsmuseum Dresden gGmbH
2339	DE-D165	Städtisches Klinikum Dresden-Friedrichstadt, Bibliothek
2340	DE-D170	Sächsisches Landesamt für Umwelt und Geologie Dresden
2341	DE-D227	Sächsische Landesanstalt für Landwirtschaft Dresden
2343	DE-Dne1	Fürstenberg-Gymnasium Donaueschingen
2344	DE-Els3	Bad Elster, Deutsches Institut für Gesundheitsforschung
2345	DE-Ess6	Kreisarchiv Esslingen
2346	DE-Fb24	Sächsisches Landesamt für Umwelt und Geologie Freiberg
2347	DE-Fm1	Landesanstalt für Pflanzenbau Forchheim
2348	DE-Frg1	Privatbibliothek Hans Jörg von Graevenitz Freiberg
234	DE-572	Muthesius-Kunsthochschule, Zentrale Hochschulbibliothek
2350	DE-Hb1	Stadtarchiv Heilbronn
2351	DE-581	Karlshochschule International University
2352	DE-Ka1	Landesgewerbeamt Karlsruhe
2354	DE-Ka74	Bundesanstalt für Wasserbau/Verkehrswasserbauliche Zentralbibliothek
2355	DE-Ka81	Generallandesarchiv Karlsruhe
2356	DE-Ka83	Staatliches Museum für Naturkunde, Karlsruhe
2357	DE-Ka87	Staatliche Landwirtschaftl. Untersuchungs- u. Forschungsanstalt Austenberg
235	DE-Hv128	Bibliothek des Nds. Ministeriums für Soziales, Gesundheit und Gleichstellung
2360	DE-L97	Helmholtz-Zentrum für Umweltforschung GmbH - UFZ, Bibliothek
2365	DE-Mau1	Evangelisch-Theologisches Seminar Maulbronn
2367	DE-Frei143	Deutsch-Amerikanisches Institut e. V. Freiburg
2368	DE-Mh5	Städtische Kunsthalle Mannheim
2369	DE-Mz19	Bibl. des Fachbereichs Angewandte Sprachwissenschaft Germersheim
2370	DE-Ne1	Benediktinerabtei Neresheim
2371	DE-Pl11	Berufsakademie Sachsen, Staatliche Studienakademie Plauen
2374	DE-Kon10	Alfred Schütz Bibliothek, Bibliothek der Universität Konstanz
2375	DE-Sa21	Saarländischer Rundfunk
2376	DE-Stg279	Archiv Baumeister im Kunstmuseum Stuttgart
